scenario,world_seed,agent_seed,strategy,n_channels,n_slots,slot_duration_s,total_scans,total_detections,true_positive_scans,false_positive_scans,on_target_scans,redundant_scans,n_activity_intervals,n_detected_intervals,n_missed_intervals,n_missed_never_scanned,n_missed_detector,n_censored_intervals,detection_rate,missed_detection_rate,on_target_scan_rate,scan_efficiency,redundant_scan_rate,mean_detection_delay_slots,median_detection_delay_slots,max_detection_delay_slots,time_to_first_detection_slots,emerging_discovery_delay_slots,emerging_discovery_censored,channels_covered,channel_coverage,coverage_time_slots,mean_decision_latency_ms,mean_detection_delay_s,time_to_first_detection_s,emerging_discovery_delay_s
changing_distribution,3,3,sequential,12,800,0.1,800,179,166,13,170,0,75,56,19,18,1,1,0.7466666666666667,0.25333333333333335,0.2125,0.2075,0.0,4.910714285714286,4.5,11.0,1.0,,False,12,1.0,11,0.0005783755113952793,0.4910714285714286,0.1,
changing_distribution,3,3,random,12,800,0.1,800,170,160,10,164,214,75,48,27,26,1,1,0.64,0.36,0.205,0.2,0.2675,7.104166666666667,5.0,30.0,1.0,,False,12,1.0,31,0.004030375130241737,0.7104166666666667,0.1,
changing_distribution,3,3,heuristic,12,800,0.1,800,348,338,10,344,297,75,27,48,47,1,2,0.36,0.64,0.43,0.4225,0.37125,4.814814814814815,0.0,39.0,0.0,,False,12,1.0,12,0.009951999345503282,0.4814814814814815,0.0,
changing_distribution,3,3,adaptive,12,800,0.1,800,546,542,4,553,5,75,39,36,35,1,2,0.52,0.48,0.69125,0.6775,0.00625,11.41025641025641,7.0,35.0,1.0,,False,12,1.0,11,2.366869624784158,1.1410256410256412,0.1,
changing_distribution,4,4,sequential,12,800,0.1,800,191,172,19,177,0,77,56,21,20,1,1,0.7272727272727273,0.2727272727272727,0.22125,0.215,0.0,5.232142857142857,4.5,22.0,0.0,,False,12,1.0,11,0.0005675002466887236,0.5232142857142857,0.0,
changing_distribution,4,4,random,12,800,0.1,800,194,178,16,179,196,77,50,27,27,0,0,0.6493506493506493,0.35064935064935066,0.22375,0.2225,0.245,8.56,5.0,42.0,7.0,,False,12,1.0,26,0.004069875030836556,0.8560000000000001,0.7000000000000001,
changing_distribution,4,4,heuristic,12,800,0.1,800,409,399,10,409,227,77,26,51,49,2,1,0.33766233766233766,0.6623376623376623,0.51125,0.49875,0.28375,9.192307692307692,0.0,84.0,0.0,,False,12,1.0,11,0.01002699980745092,0.9192307692307692,0.0,
changing_distribution,4,4,adaptive,12,800,0.1,800,551,547,4,558,2,77,45,32,31,1,1,0.5844155844155844,0.4155844155844156,0.6975,0.68375,0.0025,11.822222222222223,7.0,35.0,0.0,,False,12,1.0,11,2.3634103752920055,1.1822222222222223,0.0,
changing_distribution,5,5,sequential,12,800,0.1,800,171,155,16,159,0,74,54,20,20,0,0,0.7297297297297297,0.2702702702702703,0.19875,0.19375,0.0,4.907407407407407,4.0,11.0,0.0,,False,12,1.0,11,0.0005637498543364927,0.49074074074074076,0.0,
changing_distribution,5,5,random,12,800,0.1,800,162,152,10,156,200,74,45,29,28,1,0,0.6081081081081081,0.3918918918918919,0.195,0.19,0.25,8.0,7.0,26.0,2.0,,False,12,1.0,29,0.004217999558022711,0.8,0.2,
changing_distribution,5,5,heuristic,12,800,0.1,800,425,414,11,424,204,74,31,43,43,0,1,0.4189189189189189,0.581081081081081,0.53,0.5175,0.255,7.806451612903226,0.0,43.0,0.0,,False,12,1.0,14,0.009956125541066285,0.7806451612903227,0.0,
changing_distribution,5,5,adaptive,12,800,0.1,800,541,534,7,551,3,74,37,37,37,0,1,0.5,0.5,0.68875,0.6675,0.00375,10.35135135135135,7.0,32.0,0.0,,False,12,1.0,11,2.917206250021991,1.0351351351351352,0.0,
changing_distribution,6,6,sequential,12,800,0.1,800,182,173,9,179,0,74,53,21,20,1,2,0.7162162162162162,0.28378378378378377,0.22375,0.21625,0.0,5.679245283018868,5.0,13.0,1.0,,False,12,1.0,11,0.0009553752533975057,0.5679245283018868,0.1,
changing_distribution,6,6,random,12,800,0.1,800,198,181,17,185,207,74,49,25,25,0,1,0.6621621621621622,0.33783783783783783,0.23125,0.22625,0.25875,7.714285714285714,6.0,26.0,10.0,,False,12,1.0,22,0.00697000024956651,0.7714285714285715,1.0,
changing_distribution,6,6,heuristic,12,800,0.1,800,488,486,2,495,184,74,26,48,47,1,2,0.35135135135135137,0.6486486486486487,0.61875,0.6075,0.23,11.23076923076923,4.0,90.0,1.0,,False,12,1.0,12,0.01808512577554211,1.123076923076923,0.1,
changing_distribution,6,6,adaptive,12,800,0.1,800,552,545,7,558,4,74,47,27,27,0,1,0.6351351351351351,0.36486486486486486,0.6975,0.68125,0.005,13.319148936170214,10.0,36.0,1.0,,False,12,1.0,11,4.202351000167255,1.3319148936170215,0.1,
changing_distribution,7,7,sequential,12,800,0.1,800,177,162,15,167,0,87,58,29,28,1,1,0.6666666666666666,0.3333333333333333,0.20875,0.2025,0.0,4.637931034482759,4.0,16.0,1.0,,False,12,1.0,11,0.0011970007835770957,0.4637931034482759,0.1,
changing_distribution,7,7,random,12,800,0.1,800,196,176,20,180,208,87,52,35,35,0,0,0.5977011494252874,0.40229885057471265,0.225,0.22,0.26,6.076923076923077,4.0,36.0,7.0,,False,12,1.0,22,0.010396500219940208,0.6076923076923078,0.7000000000000001,
changing_distribution,7,7,heuristic,12,800,0.1,800,346,340,6,347,287,87,27,60,60,0,1,0.3103448275862069,0.6896551724137931,0.43375,0.425,0.35875,10.148148148148149,2.0,67.0,1.0,,False,12,1.0,12,0.013523000707209576,1.0148148148148148,0.1,
changing_distribution,7,7,adaptive,12,800,0.1,800,547,540,7,556,4,87,42,45,45,0,1,0.4827586206896552,0.5172413793103449,0.695,0.675,0.005,9.071428571428571,4.5,31.0,1.0,,False,12,1.0,11,1.9744250001895125,0.9071428571428571,0.1,
changing_distribution,8,8,sequential,12,800,0.1,800,186,167,19,173,0,77,54,23,23,0,0,0.7012987012987013,0.2987012987012987,0.21625,0.20875,0.0,4.462962962962963,4.0,11.0,1.0,,False,12,1.0,11,0.00025700028345454484,0.4462962962962963,0.1,
changing_distribution,8,8,random,12,800,0.1,800,179,168,11,172,213,77,52,25,23,2,0,0.6753246753246753,0.3246753246753247,0.215,0.21,0.26625,9.653846153846153,7.0,41.0,2.0,,False,12,1.0,17,0.0019129991778754627,0.9653846153846154,0.2,
changing_distribution,8,8,heuristic,12,800,0.1,800,333,322,11,330,268,77,28,49,48,1,2,0.36363636363636365,0.6363636363636364,0.4125,0.4025,0.335,9.357142857142858,1.0,56.0,1.0,,False,12,1.0,11,0.005265999643597752,0.9357142857142858,0.1,
changing_distribution,8,8,adaptive,12,800,0.1,800,535,527,8,546,10,77,40,37,37,0,1,0.5194805194805194,0.4805194805194805,0.6825,0.65875,0.0125,11.8,8.0,35.0,1.0,,False,12,1.0,11,1.136463375260064,1.1800000000000002,0.1,
changing_distribution,9,9,sequential,12,800,0.1,800,175,165,10,168,0,87,70,17,17,0,1,0.8045977011494253,0.19540229885057472,0.21,0.20625,0.0,4.914285714285715,5.0,11.0,0.0,,False,12,1.0,11,0.0002339998900424689,0.4914285714285715,0.0,
changing_distribution,9,9,random,12,800,0.1,800,170,152,18,153,237,87,54,33,33,0,1,0.6206896551724138,0.3793103448275862,0.19125,0.19,0.29625,8.055555555555555,5.0,49.0,4.0,,False,12,1.0,46,0.0019523744413163513,0.8055555555555556,0.4,
changing_distribution,9,9,heuristic,12,800,0.1,800,388,379,9,391,276,87,28,59,59,0,2,0.3218390804597701,0.6781609195402298,0.48875,0.47375,0.345,15.357142857142858,4.0,123.0,0.0,,False,12,1.0,13,0.004838999666390009,1.5357142857142858,0.0,
changing_distribution,9,9,adaptive,12,800,0.1,800,524,521,3,539,10,87,50,37,37,0,0,0.5747126436781609,0.42528735632183906,0.67375,0.65125,0.0125,11.52,9.0,35.0,0.0,,False,12,1.0,11,1.1868737511031213,1.152,0.0,
changing_distribution,10,10,sequential,12,800,0.1,800,185,170,15,174,0,74,54,20,20,0,0,0.7297297297297297,0.2702702702702703,0.2175,0.2125,0.0,4.5,4.0,14.0,0.0,,False,12,1.0,11,0.000826374780444894,0.45,0.0,
changing_distribution,10,10,random,12,800,0.1,800,169,153,16,161,200,74,52,22,21,1,0,0.7027027027027027,0.2972972972972973,0.20125,0.19125,0.25,7.0,4.5,33.0,3.0,,False,12,1.0,44,0.003978125096182339,0.7000000000000001,0.30000000000000004,
changing_distribution,10,10,heuristic,12,800,0.1,800,349,334,15,341,283,74,31,43,43,0,1,0.4189189189189189,0.581081081081081,0.42625,0.4175,0.35375,15.806451612903226,4.0,83.0,0.0,,False,12,1.0,11,0.010210375039605424,1.5806451612903227,0.0,
changing_distribution,10,10,adaptive,12,800,0.1,800,550,544,6,558,4,74,45,29,29,0,0,0.6081081081081081,0.3918918918918919,0.6975,0.68,0.005,12.644444444444444,10.0,34.0,0.0,,False,12,1.0,11,2.406865124939941,1.2644444444444445,0.0,
changing_distribution,11,11,sequential,12,800,0.1,800,163,150,13,156,0,79,48,31,28,3,1,0.6075949367088608,0.3924050632911392,0.195,0.1875,0.0,5.708333333333333,5.0,19.0,0.0,,False,12,1.0,11,0.0005715003135264851,0.5708333333333333,0.0,
changing_distribution,11,11,random,12,800,0.1,800,173,163,10,166,210,79,47,32,32,0,0,0.5949367088607594,0.4050632911392405,0.2075,0.20375,0.2625,7.787234042553192,7.0,39.0,0.0,,False,12,1.0,32,0.004158874471613672,0.7787234042553193,0.0,
changing_distribution,11,11,heuristic,12,800,0.1,800,316,310,6,321,295,79,25,54,54,0,3,0.31645569620253167,0.6835443037974683,0.40125,0.3875,0.36875,9.96,1.0,50.0,0.0,,False,12,1.0,12,0.013931374342064373,0.9960000000000001,0.0,
changing_distribution,11,11,adaptive,12,800,0.1,800,539,534,5,549,6,79,35,44,44,0,2,0.4430379746835443,0.5569620253164557,0.68625,0.6675,0.0075,11.057142857142857,6.0,35.0,0.0,,False,12,1.0,11,2.33370774974901,1.1057142857142856,0.0,
changing_distribution,12,12,sequential,12,800,0.1,800,174,168,6,175,0,72,58,14,13,1,1,0.8055555555555556,0.19444444444444445,0.21875,0.21,0.0,4.4655172413793105,4.0,13.0,0.0,,False,12,1.0,11,0.0005537501419894397,0.4465517241379311,0.0,
changing_distribution,12,12,random,12,800,0.1,800,198,185,13,192,189,72,48,24,24,0,1,0.6666666666666666,0.3333333333333333,0.24,0.23125,0.23625,6.0625,4.5,35.0,4.0,,False,12,1.0,20,0.0040598749910714105,0.6062500000000001,0.4,
changing_distribution,12,12,heuristic,12,800,0.1,800,436,430,6,448,211,72,29,43,43,0,1,0.4027777777777778,0.5972222222222222,0.56,0.5375,0.26375,15.862068965517242,7.0,115.0,0.0,,False,12,1.0,12,0.009873124363366514,1.5862068965517242,0.0,
changing_distribution,12,12,adaptive,12,800,0.1,800,548,543,5,564,0,72,47,25,25,0,2,0.6527777777777778,0.3472222222222222,0.705,0.67875,0.0,10.936170212765957,9.0,34.0,0.0,,False,12,1.0,11,2.36300262491568,1.0936170212765957,0.0,
changing_distribution,13,13,sequential,12,800,0.1,800,187,171,16,173,0,79,56,23,23,0,1,0.7088607594936709,0.2911392405063291,0.21625,0.21375,0.0,5.160714285714286,4.0,23.0,1.0,,False,12,1.0,11,0.0005436251376522705,0.5160714285714286,0.1,
changing_distribution,13,13,random,12,800,0.1,800,156,139,17,139,227,79,46,33,33,0,1,0.5822784810126582,0.4177215189873418,0.17375,0.17375,0.28375,7.043478260869565,3.0,39.0,4.0,,False,12,1.0,33,0.003868874737236183,0.7043478260869566,0.4,
changing_distribution,13,13,heuristic,12,800,0.1,800,491,483,8,494,140,79,32,47,47,0,2,0.4050632911392405,0.5949367088607594,0.6175,0.60375,0.175,9.0,1.0,67.0,1.0,,False,12,1.0,12,0.01007800023216987,0.9,0.1,
changing_distribution,13,13,adaptive,12,800,0.1,800,543,538,5,552,1,79,44,35,35,0,0,0.5569620253164557,0.4430379746835443,0.69,0.6725,0.00125,11.909090909090908,7.5,34.0,1.0,,False,12,1.0,11,2.319983999695978,1.190909090909091,0.1,
changing_distribution,14,14,sequential,12,800,0.1,800,173,166,7,172,0,62,45,17,17,0,1,0.7258064516129032,0.27419354838709675,0.215,0.2075,0.0,6.2,7.0,23.0,0.0,,False,12,1.0,11,0.0005521242565009743,0.6200000000000001,0.0,
changing_distribution,14,14,random,12,800,0.1,800,206,191,15,197,194,62,47,15,15,0,0,0.7580645161290323,0.24193548387096775,0.24625,0.23875,0.2425,8.382978723404255,6.0,37.0,0.0,,False,12,1.0,39,0.00387674957892159,0.8382978723404255,0.0,
changing_distribution,14,14,heuristic,12,800,0.1,800,485,478,7,493,156,62,22,40,39,1,2,0.3548387096774194,0.6451612903225806,0.61625,0.5975,0.195,12.954545454545455,1.0,117.0,0.0,,False,12,1.0,12,0.009953875123756006,1.2954545454545456,0.0,
changing_distribution,14,14,adaptive,12,800,0.1,800,544,536,8,557,6,62,37,25,25,0,2,0.5967741935483871,0.4032258064516129,0.69625,0.67,0.0075,14.891891891891891,14.0,35.0,0.0,,False,12,1.0,11,2.3293087500496767,1.4891891891891893,0.0,
changing_distribution,15,15,sequential,12,800,0.1,800,181,165,16,169,0,80,58,22,20,2,2,0.725,0.275,0.21125,0.20625,0.0,5.241379310344827,5.0,22.0,1.0,,False,12,1.0,11,0.0005752503784606233,0.5241379310344828,0.1,
changing_distribution,15,15,random,12,800,0.1,800,161,149,12,157,207,80,49,31,31,0,2,0.6125,0.3875,0.19625,0.18625,0.25875,9.020408163265307,7.0,51.0,6.0,,False,12,1.0,38,0.003991000521637034,0.9020408163265308,0.6000000000000001,
changing_distribution,15,15,heuristic,12,800,0.1,800,421,414,7,423,224,80,31,49,49,0,1,0.3875,0.6125,0.52875,0.5175,0.28,7.67741935483871,0.0,61.0,1.0,,False,12,1.0,11,0.010798375187732745,0.767741935483871,0.1,
changing_distribution,15,15,adaptive,12,800,0.1,800,535,526,9,548,7,80,35,45,43,2,2,0.4375,0.5625,0.685,0.6575,0.00875,13.285714285714286,11.0,33.0,1.0,,False,12,1.0,11,2.3475793749821605,1.3285714285714287,0.1,
changing_distribution,16,16,sequential,12,800,0.1,800,179,163,16,166,0,80,60,20,20,0,1,0.75,0.25,0.2075,0.20375,0.0,4.783333333333333,4.0,22.0,0.0,,False,12,1.0,11,0.0005696251901099458,0.47833333333333333,0.0,
changing_distribution,16,16,random,12,800,0.1,800,185,172,13,179,195,80,55,25,24,1,1,0.6875,0.3125,0.22375,0.215,0.24375,7.6909090909090905,5.0,85.0,8.0,,False,12,1.0,29,0.003837125186691992,0.769090909090909,0.8,
changing_distribution,16,16,heuristic,12,800,0.1,800,462,453,9,467,187,80,32,48,48,0,1,0.4,0.6,0.58375,0.56625,0.23375,7.34375,0.5,67.0,0.0,,False,12,1.0,12,0.011354624984960537,0.734375,0.0,
changing_distribution,16,16,adaptive,12,800,0.1,800,540,534,6,550,1,80,45,35,35,0,1,0.5625,0.4375,0.6875,0.6675,0.00125,11.133333333333333,5.0,35.0,0.0,,False,12,1.0,11,2.351946374619729,1.1133333333333333,0.0,
changing_distribution,17,17,sequential,12,800,0.1,800,169,159,10,167,0,83,54,29,27,2,2,0.6506024096385542,0.3493975903614458,0.20875,0.19875,0.0,5.2592592592592595,5.0,14.0,0.0,,False,12,1.0,11,0.0006485003177658655,0.525925925925926,0.0,
changing_distribution,17,17,random,12,800,0.1,800,163,151,12,154,217,83,56,27,27,0,1,0.6746987951807228,0.3253012048192771,0.1925,0.18875,0.27125,6.982142857142857,3.0,40.0,2.0,,False,12,1.0,27,0.004023375549877528,0.6982142857142857,0.2,
changing_distribution,17,17,heuristic,12,800,0.1,800,402,393,9,408,244,83,28,55,54,1,2,0.3373493975903614,0.6626506024096386,0.51,0.49125,0.305,13.464285714285714,0.0,110.0,0.0,,False,12,1.0,13,0.010290750142303295,1.3464285714285715,0.0,
changing_distribution,17,17,adaptive,12,800,0.1,800,540,539,1,548,7,83,41,42,42,0,2,0.4939759036144578,0.5060240963855421,0.685,0.67375,0.00875,13.317073170731707,11.0,35.0,0.0,,False,12,1.0,11,2.4001956252686796,1.3317073170731708,0.0,
changing_distribution,18,18,sequential,12,800,0.1,800,185,170,15,171,0,88,64,24,24,0,1,0.7272727272727273,0.2727272727272727,0.21375,0.2125,0.0,4.453125,4.0,11.0,0.0,,False,12,1.0,11,0.0005801255974802189,0.4453125,0.0,
changing_distribution,18,18,random,12,800,0.1,800,163,153,10,157,220,88,57,31,31,0,2,0.6477272727272727,0.3522727272727273,0.19625,0.19125,0.275,6.842105263157895,5.0,33.0,2.0,,False,12,1.0,19,0.004143624792050105,0.6842105263157895,0.2,
changing_distribution,18,18,heuristic,12,800,0.1,800,313,304,9,317,259,88,30,58,57,1,2,0.3409090909090909,0.6590909090909091,0.39625,0.38,0.32375,7.733333333333333,3.5,38.0,0.0,,False,12,1.0,11,0.010001999398809858,0.7733333333333334,0.0,
changing_distribution,18,18,adaptive,12,800,0.1,800,547,541,6,555,1,88,49,39,39,0,2,0.5568181818181818,0.4431818181818182,0.69375,0.67625,0.00125,9.612244897959183,7.0,34.0,0.0,,False,12,1.0,11,2.3459152502618963,0.9612244897959183,0.0,
changing_distribution,19,19,sequential,12,800,0.1,800,176,163,13,169,0,75,54,21,20,1,1,0.72,0.28,0.21125,0.20375,0.0,5.851851851851852,5.5,23.0,0.0,,False,12,1.0,11,0.0005375000910134986,0.5851851851851853,0.0,
changing_distribution,19,19,random,12,800,0.1,800,185,166,19,172,205,75,48,27,27,0,2,0.64,0.36,0.215,0.2075,0.25625,7.708333333333333,5.0,43.0,20.0,,False,12,1.0,43,0.004039124396513216,0.7708333333333334,2.0,
changing_distribution,19,19,heuristic,12,800,0.1,800,324,308,16,319,328,75,22,53,53,0,3,0.29333333333333333,0.7066666666666667,0.39875,0.385,0.41,7.181818181818182,1.5,58.0,0.0,,False,12,1.0,11,0.010159499324799981,0.7181818181818183,0.0,
changing_distribution,19,19,adaptive,12,800,0.1,800,536,528,8,544,13,75,39,36,35,1,2,0.52,0.48,0.68,0.66,0.01625,14.666666666666666,13.0,35.0,0.0,,False,12,1.0,11,2.4127859998770873,1.4666666666666668,0.0,
changing_distribution,20,20,sequential,12,800,0.1,800,161,149,12,161,0,77,56,21,20,1,0,0.7272727272727273,0.2727272727272727,0.20125,0.18625,0.0,5.196428571428571,4.5,24.0,1.0,,False,12,1.0,11,0.0005502497515408322,0.5196428571428572,0.1,
changing_distribution,20,20,random,12,800,0.1,800,166,157,9,161,218,77,52,25,25,0,1,0.6753246753246753,0.3246753246753247,0.20125,0.19625,0.2725,7.653846153846154,4.5,34.0,5.0,,False,12,1.0,31,0.0041003755904966965,0.7653846153846154,0.5,
changing_distribution,20,20,heuristic,12,800,0.1,800,391,383,8,394,237,77,27,50,50,0,1,0.35064935064935066,0.6493506493506493,0.4925,0.47875,0.29625,10.666666666666666,1.0,53.0,1.0,,False,12,1.0,14,0.009944623561750632,1.0666666666666667,0.1,
changing_distribution,20,20,adaptive,12,800,0.1,800,535,530,5,556,5,77,40,37,37,0,0,0.5194805194805194,0.4805194805194805,0.695,0.6625,0.00625,10.625,7.0,35.0,1.0,,False,12,1.0,11,2.350876999516913,1.0625,0.1,
changing_distribution,21,21,sequential,12,800,0.1,800,179,164,15,169,0,84,64,20,20,0,1,0.7619047619047619,0.23809523809523808,0.21125,0.205,0.0,4.6875,4.0,19.0,1.0,,False,12,1.0,11,0.0006011249570292421,0.46875,0.1,
changing_distribution,21,21,random,12,800,0.1,800,169,156,13,158,199,84,57,27,26,1,1,0.6785714285714286,0.32142857142857145,0.1975,0.195,0.24875,6.87719298245614,4.0,36.0,7.0,,False,12,1.0,42,0.004100875266885851,0.6877192982456141,0.7000000000000001,
changing_distribution,21,21,heuristic,12,800,0.1,800,380,376,4,387,256,84,29,55,54,1,2,0.34523809523809523,0.6547619047619048,0.48375,0.47,0.32,10.827586206896552,2.0,87.0,1.0,,False,12,1.0,11,0.010100750259880442,1.0827586206896551,0.1,
changing_distribution,21,21,adaptive,12,800,0.1,800,534,529,5,542,3,84,46,38,37,1,1,0.5476190476190477,0.4523809523809524,0.6775,0.66125,0.00375,9.282608695652174,6.5,33.0,1.0,,False,12,1.0,11,2.3182423744219705,0.9282608695652175,0.1,
changing_distribution,22,22,sequential,12,800,0.1,800,182,161,21,169,0,85,57,28,26,2,1,0.6705882352941176,0.32941176470588235,0.21125,0.20125,0.0,5.43859649122807,5.0,22.0,0.0,,False,12,1.0,11,0.0005440002496470697,0.543859649122807,0.0,
changing_distribution,22,22,random,12,800,0.1,800,177,164,13,169,207,85,45,40,40,0,1,0.5294117647058824,0.47058823529411764,0.21125,0.205,0.25875,7.666666666666667,5.0,37.0,5.0,,False,12,1.0,49,0.004366875436971895,0.7666666666666667,0.5,
changing_distribution,22,22,heuristic,12,800,0.1,800,394,386,8,396,266,85,23,62,62,0,1,0.27058823529411763,0.7294117647058823,0.495,0.4825,0.3325,10.826086956521738,1.0,53.0,0.0,,False,12,1.0,12,0.009890625260595698,1.0826086956521739,0.0,
changing_distribution,22,22,adaptive,12,800,0.1,800,543,539,4,555,3,85,47,38,38,0,1,0.5529411764705883,0.4470588235294118,0.69375,0.67375,0.00375,9.914893617021276,5.0,35.0,0.0,,False,12,1.0,11,2.666251750124502,0.9914893617021276,0.0,
changing_distribution,23,23,sequential,12,800,0.1,800,168,155,13,161,0,85,63,22,22,0,0,0.7411764705882353,0.25882352941176473,0.20125,0.19375,0.0,4.5396825396825395,3.0,21.0,0.0,,False,12,1.0,11,0.0007029994594631717,0.45396825396825397,0.0,
changing_distribution,23,23,random,12,800,0.1,800,181,165,16,173,192,85,56,29,28,1,1,0.6588235294117647,0.3411764705882353,0.21625,0.20625,0.24,6.946428571428571,3.5,29.0,0.0,,False,12,1.0,46,0.005019999916839879,0.6946428571428571,0.0,
changing_distribution,23,23,heuristic,12,800,0.1,800,498,488,10,509,137,85,29,56,56,0,1,0.3411764705882353,0.6588235294117647,0.63625,0.61,0.17125,1.793103448275862,0.0,12.0,0.0,,False,12,1.0,11,0.013514750207832549,0.17931034482758623,0.0,
changing_distribution,23,23,adaptive,12,800,0.1,800,532,530,2,547,6,85,46,39,39,0,1,0.5411764705882353,0.4588235294117647,0.68375,0.6625,0.0075,11.282608695652174,8.0,35.0,0.0,,False,12,1.0,11,2.47282024967717,1.1282608695652174,0.0,
changing_distribution,24,24,sequential,12,800,0.1,800,184,166,18,173,0,81,55,26,24,2,0,0.6790123456790124,0.32098765432098764,0.21625,0.2075,0.0,4.3090909090909095,4.0,11.0,0.0,,False,12,1.0,11,0.0005446248178486712,0.43090909090909096,0.0,
changing_distribution,24,24,random,12,800,0.1,800,171,162,9,166,211,81,45,36,36,0,0,0.5555555555555556,0.4444444444444444,0.2075,0.2025,0.26375,7.444444444444445,4.0,36.0,6.0,,False,12,1.0,39,0.004501124858506955,0.7444444444444445,0.6000000000000001,
changing_distribution,24,24,heuristic,12,800,0.1,800,327,321,6,327,320,81,24,57,57,0,3,0.2962962962962963,0.7037037037037037,0.40875,0.40125,0.4,13.666666666666666,2.5,121.0,0.0,,False,12,1.0,11,0.010300249778083526,1.3666666666666667,0.0,
changing_distribution,24,24,adaptive,12,800,0.1,800,538,533,5,549,8,81,43,38,38,0,2,0.5308641975308642,0.4691358024691358,0.68625,0.66625,0.01,11.116279069767442,5.0,35.0,0.0,,False,12,1.0,11,2.2925466246306314,1.1116279069767443,0.0,
changing_distribution,25,25,sequential,12,800,0.1,800,170,156,14,164,0,82,59,23,22,1,0,0.7195121951219512,0.2804878048780488,0.205,0.195,0.0,5.610169491525424,6.0,23.0,0.0,,False,12,1.0,11,0.0005527496614377014,0.5610169491525424,0.0,
changing_distribution,25,25,random,12,800,0.1,800,173,161,12,166,187,82,51,31,29,2,0,0.6219512195121951,0.3780487804878049,0.2075,0.20125,0.23375,6.627450980392157,4.0,31.0,3.0,,False,12,1.0,28,0.004170625143160578,0.6627450980392158,0.30000000000000004,
changing_distribution,25,25,heuristic,12,800,0.1,800,321,314,7,322,350,82,21,61,59,2,3,0.25609756097560976,0.7439024390243902,0.4025,0.3925,0.4375,3.142857142857143,0.0,17.0,0.0,,False,12,1.0,12,0.009859125020739157,0.3142857142857143,0.0,
changing_distribution,25,25,adaptive,12,800,0.1,800,509,502,7,518,31,82,43,39,39,0,0,0.524390243902439,0.47560975609756095,0.6475,0.6275,0.03875,16.069767441860463,16.0,67.0,0.0,,False,12,1.0,11,2.3872369997479836,1.6069767441860465,0.0,
changing_distribution,26,26,sequential,12,800,0.1,800,182,163,19,167,0,83,62,21,21,0,2,0.7469879518072289,0.25301204819277107,0.20875,0.20375,0.0,5.467741935483871,5.0,19.0,0.0,,False,12,1.0,11,0.0005576255716732703,0.5467741935483871,0.0,
changing_distribution,26,26,random,12,800,0.1,800,175,165,10,172,200,83,63,20,20,0,1,0.7590361445783133,0.24096385542168675,0.215,0.20625,0.25,8.46031746031746,5.0,53.0,5.0,,False,12,1.0,28,0.004002375135314651,0.8460317460317461,0.5,
changing_distribution,26,26,heuristic,12,800,0.1,800,476,472,4,483,193,83,25,58,58,0,2,0.30120481927710846,0.6987951807228916,0.60375,0.59,0.24125,10.28,1.0,43.0,0.0,,False,12,1.0,11,0.010055374805233441,1.028,0.0,
